Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Coordinates,Latitude,Longitude
4521,CA-2015-109491,20/02/2015,26/02/2015,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374.0,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,"Richmond, Indiana, United States",39.8286897,-84.8898521
4522,CA-2015-109491,20/02/2015,26/02/2015,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,"Richmond, Indiana, United States",39.8286897,-84.8898521
4523,CA-2018-105445,20/02/2018,25/02/2018,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,80027.0,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432,"Louisville, Colorado, United States",39.977763,-105.1319296
4524,CA-2015-107454,02/11/2015,06/11/2015,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,"New York City, New York, United States",40.7127281,-74.0060152
4525,CA-2015-107454,02/11/2015,06/11/2015,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,"New York City, New York, United States",40.7127281,-74.0060152
4526,US-2018-105046,17/07/2018,23/07/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440.0,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,"Rome, New York, United States",43.2128473,-75.4557304
4527,US-2018-105046,17/07/2018,23/07/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440.0,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,"Rome, New York, United States",43.2128473,-75.4557304
4528,US-2018-105046,17/07/2018,23/07/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440.0,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.08,"Rome, New York, United States",43.2128473,-75.4557304
4529,CA-2018-152856,08/09/2018,10/09/2018,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302.0,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.832,"Marion, Ohio, United States",40.5885271,-83.1895249
4530,CA-2017-134691,14/11/2017,18/11/2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,"Houston, Texas, United States",29.7589382,-95.3676974
4531,CA-2017-118759,14/11/2017,17/11/2017,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,"New York City, New York, United States",40.7127281,-74.0060152
4532,CA-2017-118759,14/11/2017,17/11/2017,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009.0,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,"New York City, New York, United States",40.7127281,-74.0060152
4533,CA-2015-140403,10/10/2015,10/10/2015,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,"Manteca, California, United States",37.7986184,-121.2117148
4534,CA-2015-140403,10/10/2015,10/10/2015,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,"Manteca, California, United States",37.7986184,-121.2117148
4535,CA-2016-163104,19/03/2016,26/03/2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,"Los Angeles, California, United States",34.0536909,-118.242766
4536,CA-2018-138464,08/07/2018,12/07/2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,"Seattle, Washington, United States",47.6038321,-122.330062
4537,CA-2018-138464,08/07/2018,12/07/2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376,"Seattle, Washington, United States",47.6038321,-122.330062
4538,CA-2018-138464,08/07/2018,12/07/2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,"Seattle, Washington, United States",47.6038321,-122.330062
4539,CA-2018-138464,08/07/2018,12/07/2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,"Seattle, Washington, United States",47.6038321,-122.330062
4540,CA-2016-104129,27/02/2016,02/03/2016,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908.0,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,"Providence, Rhode Island, United States",41.8239891,-71.4128343
4541,CA-2016-104129,27/02/2016,02/03/2016,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908.0,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,"Providence, Rhode Island, United States",41.8239891,-71.4128343
4542,US-2018-132206,16/06/2018,21/06/2018,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.936,"Chicago, Illinois, United States",41.8755616,-87.6244212
4543,CA-2018-113474,30/03/2018,31/03/2018,First Class,TM-21490,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86,"Oklahoma City, Oklahoma, United States",35.4729886,-97.5170536
4544,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",383.607,"Chicago, Illinois, United States",41.8755616,-87.6244212
4545,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,"Chicago, Illinois, United States",41.8755616,-87.6244212
4546,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,537.544,"Chicago, Illinois, United States",41.8755616,-87.6244212
4547,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.928,"Chicago, Illinois, United States",41.8755616,-87.6244212
4548,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10003190,Office Supplies,Art,Newell 32,6.912,"Chicago, Illinois, United States",41.8755616,-87.6244212
4549,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,"Chicago, Illinois, United States",41.8755616,-87.6244212
4550,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.168,"Chicago, Illinois, United States",41.8755616,-87.6244212
4551,US-2018-107636,30/04/2018,02/05/2018,First Class,NM-18520,Neoma Murray,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.76,"Manchester, Connecticut, United States",41.7834017,-72.5231973
4552,US-2015-165862,13/07/2015,17/07/2015,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049.0,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,"Los Angeles, California, United States",34.0536909,-118.242766
4553,US-2015-106334,27/12/2015,02/01/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,"San Francisco, California, United States",37.7792588,-122.4193286
4554,US-2015-106334,27/12/2015,02/01/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,"San Francisco, California, United States",37.7792588,-122.4193286
4555,CA-2017-101448,27/02/2017,01/03/2017,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,54601.0,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,"La Crosse, Wisconsin, United States",43.8122836,-91.2514355
4556,CA-2016-130218,23/03/2016,26/03/2016,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501.0,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,"Florence, South Carolina, United States",34.1984435,-79.7671658
4557,CA-2016-130218,23/03/2016,26/03/2016,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501.0,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,"Florence, South Carolina, United States",34.1984435,-79.7671658
4558,US-2018-117331,21/10/2018,28/10/2018,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559,"Glendale, Arizona, United States",33.5386858,-112.185994
4559,CA-2015-127383,31/12/2015,05/01/2016,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,79907.0,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.568,"El Paso, Texas, United States",31.7601164,-106.4870404
4560,CA-2015-110219,05/05/2015,08/05/2015,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,"San Antonio, Texas, United States",29.4246002,-98.4951405
4561,CA-2016-118871,04/12/2016,09/12/2016,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,"Los Angeles, California, United States",34.0536909,-118.242766
4562,CA-2016-118871,04/12/2016,09/12/2016,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049.0,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,"Los Angeles, California, United States",34.0536909,-118.242766
4563,CA-2016-118871,04/12/2016,09/12/2016,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,"Los Angeles, California, United States",34.0536909,-118.242766
4564,CA-2018-129490,26/09/2018,30/09/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023.0,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,"Miramar, Florida, United States",25.9873137,-80.2322706
4565,CA-2015-101175,09/12/2015,14/12/2015,Standard Class,DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.704,"Mesa, Arizona, United States",33.4151005,-111.831455
4566,US-2018-149510,03/12/2018,10/12/2018,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,"Fayetteville, North Carolina, United States",35.0525759,-78.878292
4567,US-2018-149510,03/12/2018,10/12/2018,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782,"Fayetteville, North Carolina, United States",35.0525759,-78.878292
4568,US-2018-149510,03/12/2018,10/12/2018,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,"Fayetteville, North Carolina, United States",35.0525759,-78.878292
4569,CA-2016-111990,08/11/2016,13/11/2016,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476,"Houston, Texas, United States",29.7589382,-95.3676974
4570,CA-2015-169460,19/04/2015,21/04/2015,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123.0,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,"San Jose, California, United States",37.3361663,-121.890591
4571,US-2016-152128,25/05/2016,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212.0,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,"Wichita, Kansas, United States",37.6922361,-97.3375448
4572,US-2016-152128,25/05/2016,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212.0,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,"Wichita, Kansas, United States",37.6922361,-97.3375448
4573,CA-2018-126662,17/07/2018,21/07/2018,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036.0,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,"Los Angeles, California, United States",34.0536909,-118.242766
4574,CA-2017-139395,12/12/2017,18/12/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,"Jackson, Michigan, United States",42.2416466,-84.425589
4575,CA-2017-139395,12/12/2017,18/12/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,"Jackson, Michigan, United States",42.2416466,-84.425589
4576,CA-2017-139395,12/12/2017,18/12/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,"Jackson, Michigan, United States",42.2416466,-84.425589
4577,CA-2017-139395,12/12/2017,18/12/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,"Jackson, Michigan, United States",42.2416466,-84.425589
4578,US-2015-121734,11/04/2015,16/04/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501.0,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,"Lewiston, Idaho, United States",46.4195913,-117.0216144
4579,CA-2016-110947,09/06/2016,15/06/2016,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666.0,South,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,113.1,"Hampton, Virginia, United States",37.0264414,-76.3442846
4580,US-2015-150126,27/07/2015,02/08/2015,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,65.78,"New York City, New York, United States",40.7127281,-74.0060152
4581,CA-2016-164427,31/07/2016,06/08/2016,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Hattiesburg,Mississippi,39401.0,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.7,"Hattiesburg, Mississippi, United States",31.3271189,-89.2903392
4582,CA-2017-120250,19/09/2017,22/09/2017,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
4583,CA-2017-121993,10/06/2017,12/06/2017,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,23.616,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
4584,US-2017-100405,26/08/2017,28/08/2017,Second Class,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,90045.0,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,8.26,"Los Angeles, California, United States",34.0536909,-118.242766
4585,US-2018-163790,02/11/2018,04/11/2018,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,"Danville, California, United States",37.8225892,-122.0008254
4586,US-2018-163790,02/11/2018,04/11/2018,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,8.8,"Danville, California, United States",37.8225892,-122.0008254
